a_target,a_pred,mt,cs,E1,E2,E3,L1,L2,L3,seed,loss
0.0020000000949949026,0.0037420806474983692,120,2.0,31.050825119018555,25.9139347076416,23.594894409179688,0.0,22.832773208618164,30.0,42,0.0017420805525034666
0.0020000000949949026,0.0037420806474983692,120,2.0,31.050825119018555,25.9139347076416,23.594894409179688,0.0,22.832773208618164,30.0,123,0.0017420805525034666
0.0020000000949949026,0.0037420806474983692,120,2.0,31.050825119018555,25.9139347076416,23.594894409179688,0.0,22.832773208618164,30.0,888,0.0017420805525034666
0.002099999925121665,0.0037420806474983692,120,2.0,31.050825119018555,25.9139347076416,23.594894409179688,0.0,22.832773208618164,30.0,42,0.0016420807223767042
0.002099999925121665,0.0037420806474983692,120,2.0,31.050825119018555,25.9139347076416,23.594894409179688,0.0,22.832773208618164,30.0,123,0.0016420807223767042
0.002099999925121665,0.0037420806474983692,120,2.0,31.050825119018555,25.9139347076416,23.594894409179688,0.0,22.832773208618164,30.0,888,0.0016420807223767042
0.002199999988079071,0.0037420806474983692,120,2.0,31.050825119018555,25.9139347076416,23.594894409179688,0.0,22.832773208618164,30.0,42,0.0015420806594192982
0.002199999988079071,0.0037420806474983692,120,2.0,31.050825119018555,25.9139347076416,23.594894409179688,0.0,22.832773208618164,30.0,123,0.0015420806594192982
0.002199999988079071,0.0037420806474983692,120,2.0,31.050825119018555,25.9139347076416,23.594894409179688,0.0,22.832773208618164,30.0,888,0.0015420806594192982
0.002300000051036477,0.0037420806474983692,120,2.0,31.050825119018555,25.9139347076416,23.594894409179688,0.0,22.832773208618164,30.0,42,0.0014420805964618921
0.002300000051036477,0.0037420806474983692,120,2.0,31.050825119018555,25.9139347076416,23.594894409179688,0.0,22.832773208618164,30.0,123,0.0014420805964618921
0.002300000051036477,0.0037420806474983692,120,2.0,31.050825119018555,25.9139347076416,23.594894409179688,0.0,22.832773208618164,30.0,888,0.0014420805964618921
0.002400000113993883,0.0037420806474983692,120,2.0,31.050825119018555,25.9139347076416,23.594894409179688,0.0,22.832773208618164,30.0,42,0.001342080533504486
0.002400000113993883,0.0037420806474983692,120,2.0,31.050825119018555,25.9139347076416,23.594894409179688,0.0,22.832773208618164,30.0,123,0.001342080533504486
0.002400000113993883,0.0037420806474983692,120,2.0,31.050825119018555,25.9139347076416,23.594894409179688,0.0,22.832773208618164,30.0,888,0.001342080533504486
